Patterns
"((136, 54), (136, 55))"
"((136, 54), (136, 54))"
"((136, 54), (136, 54), (136, 54))"
"((134, 48), (134, 48))"
"((150, 51), (150, 51))"
"((117, 70), (117, 72))"
"((98, 111), (98, 113))"
"((116, 156), (116, 156))"
"((120, 121), (120, 121))"
"((120, 121), (123, 120))"
"((99, 123), (100, 122))"
"((99, 123), (99, 123))"
"((99, 123), (100, 123))"
"((113, 122), (113, 124))"
"((93, 93), (93, 93))"
"((92, 83), (94, 84))"
"((119, 128), (119, 128))"
"((119, 129), (121, 127))"
"((94, 84), (92, 83))"
"((88, 109), (89, 109))"
"((88, 109), (88, 109))"
"((116, 151), (116, 151))"
"((128, 185), (128, 185))"
"((97, 121), (97, 121))"
"((97, 121), (97, 121), (97, 121))"
"((97, 121), (97, 120))"
"((138, 121), (138, 123))"
"((84, 121), (83, 121))"
"((84, 121), (84, 121))"
"((111, 113), (111, 113))"
"((111, 113), (111, 113), (111, 113))"
"((111, 113), (111, 114))"
"((111, 113), (110, 113))"
"((116, 133), (116, 133))"
"((108, 141), (108, 141))"
"((98, 113), (98, 115))"
"((98, 113), (98, 112))"
"((98, 113), (97, 113))"
"((98, 113), (99, 113))"
"((98, 113), (98, 113))"
"((98, 113), (98, 113), (98, 113))"
"((98, 113), (100, 113))"
"((108, 138), (108, 138))"
"((108, 138), (108, 137))"
"((110, 114), (110, 114))"
"((100, 119), (100, 119))"
"((106, 117), (106, 117))"
"((65, 102), (65, 102))"
"((67, 101), (67, 101))"
"((67, 100), (67, 100))"
"((66, 102), (66, 102))"
"((67, 102), (67, 102))"
"((100, 106), (100, 106))"
"((100, 106), (99, 106))"
"((103, 113), (103, 113))"
"((103, 113), (103, 113), (103, 113))"
"((112, 124), (112, 124))"
"((103, 115), (102, 113))"
"((103, 115), (103, 115))"
"((103, 115), (103, 115), (103, 115))"
"((107, 119), (107, 119))"
"((105, 118), (106, 117))"
"((106, 116), (106, 116))"
"((113, 125), (113, 125))"
"((106, 118), (106, 118))"
"((106, 118), (106, 119))"
"((106, 118), (107, 118))"
"((114, 116), (114, 117))"
"((114, 116), (114, 116))"
"((114, 116), (114, 116), (114, 116))"
"((104, 118), (104, 118))"
"((86, 115), (86, 115))"
"((107, 120), (107, 120))"
"((105, 117), (105, 117))"
"((102, 105), (101, 103))"
"((102, 105), (102, 105))"
"((115, 112), (115, 112))"
"((106, 113), (107, 113))"
"((106, 113), (106, 113))"
"((101, 105), (101, 105))"
"((142, 52), (142, 52))"
"((142, 51), (142, 51))"
"((144, 51), (144, 51))"
"((146, 48), (146, 48))"
"((146, 48), (146, 48), (146, 48))"
"((146, 48), (146, 48), (146, 48), (146, 48))"
"((147, 50), (147, 50))"
"((147, 50), (147, 50), (147, 50))"
"((147, 50), (146, 50))"
"((149, 55), (149, 55))"
"((147, 56), (148, 55))"
"((141, 48), (141, 48))"
"((117, 72), (117, 72))"
"((117, 72), (117, 70))"
"((125, 69), (125, 69))"
"((93, 107), (93, 107))"
"((104, 100), (104, 100))"
"((104, 100), (105, 100))"
"((93, 104), (93, 104))"
"((93, 104), (93, 102))"
"((106, 79), (106, 79))"
"((125, 71), (126, 71))"
"((125, 71), (125, 71))"
"((125, 71), (125, 71), (125, 71))"
"((125, 71), (125, 71), (125, 72))"
"((125, 71), (125, 72))"
"((125, 71), (125, 72), (125, 71))"
"((127, 50), (127, 50))"
"((122, 61), (122, 61))"
"((113, 82), (115, 79))"
"((100, 107), (101, 103))"
"((100, 107), (100, 107))"
"((100, 107), (100, 107), (100, 107))"
"((185, 80), (185, 80))"
"((183, 71), (183, 71))"
"((183, 74), (183, 73))"
"((183, 74), (183, 74))"
"((183, 73), (183, 73))"
"((197, 67), (197, 67))"
"((136, 48), (136, 48))"
"((136, 48), (136, 48), (136, 48))"
"((136, 48), (134, 48))"
"((137, 48), (136, 48))"
"((137, 48), (137, 48))"
"((149, 49), (149, 49))"
"((179, 45), (179, 45))"
"((179, 45), (180, 45))"
"((179, 45), (179, 46))"
"((88, 97), (88, 97))"
"((88, 97), (88, 97), (88, 97))"
"((100, 102), (100, 101))"
"((100, 102), (101, 102))"
"((100, 102), (98, 103))"
"((100, 102), (101, 101))"
"((100, 102), (100, 103))"
"((100, 102), (100, 102))"
"((100, 102), (101, 103))"
"((106, 102), (106, 102))"
"((113, 79), (112, 78))"
"((109, 78), (109, 78))"
"((129, 69), (129, 69))"
"((126, 74), (126, 72))"
"((100, 101), (100, 101))"
"((100, 101), (100, 100))"
"((100, 101), (99, 99))"
"((100, 101), (101, 102))"
"((100, 101), (101, 103))"
"((96, 117), (96, 117))"
"((96, 117), (96, 117), (96, 117))"
"((97, 119), (97, 119))"
"((189, 69), (189, 69))"
"((111, 109), (111, 109))"
"((111, 109), (111, 109), (111, 109))"
"((13, 63), (13, 63))"
"((13, 63), (13, 65))"
"((191, 69), (191, 69))"
"((136, 124), (136, 124))"
"((135, 122), (135, 122))"
"((135, 122), (135, 122), (135, 123))"
"((135, 122), (135, 122), (135, 123), (135, 123))"
"((135, 122), (135, 122), (135, 123), (135, 122))"
"((135, 122), (135, 122), (135, 122))"
"((135, 122), (135, 122), (135, 122), (135, 122))"
"((135, 122), (135, 122), (135, 122), (135, 122), (135, 122))"
"((135, 122), (135, 122), (135, 122), (135, 123))"
"((135, 122), (135, 123))"
"((135, 122), (135, 123), (135, 123))"
"((135, 122), (135, 123), (135, 122))"
"((135, 122), (135, 123), (135, 122), (135, 122))"
"((135, 123), (135, 123))"
"((135, 123), (135, 123), (135, 123))"
"((135, 123), (135, 123), (135, 122))"
"((135, 123), (135, 123), (135, 122), (135, 122))"
"((135, 123), (135, 122))"
"((135, 123), (135, 122), (135, 122))"
"((135, 123), (135, 122), (135, 122), (135, 123))"
"((135, 123), (135, 122), (135, 122), (135, 122))"
"((135, 123), (135, 122), (135, 122), (135, 122), (135, 122))"
"((135, 123), (135, 122), (135, 123))"
"((103, 100), (103, 100))"
"((105, 101), (105, 101))"
"((105, 101), (104, 101))"
"((110, 110), (110, 110))"
"((110, 110), (111, 110))"
"((110, 110), (110, 109))"
"((111, 110), (110, 110))"
"((111, 110), (111, 110))"
"((112, 117), (113, 117))"
"((111, 114), (111, 115))"
"((111, 114), (111, 114))"
"((111, 114), (111, 113))"
"((109, 104), (110, 106))"
"((113, 119), (113, 119))"
"((54, 84), (54, 84))"
"((41, 82), (41, 82))"
"((111, 115), (111, 115))"
"((111, 115), (111, 115), (111, 115))"
"((111, 115), (111, 114))"
"((111, 115), (111, 116))"
"((72, 98), (72, 97))"
"((72, 98), (72, 98))"
"((72, 98), (72, 99))"
"((42, 81), (42, 81))"
"((42, 81), (42, 82))"
"((110, 117), (110, 117))"
"((110, 117), (110, 116))"
"((72, 95), (72, 95))"
"((72, 95), (72, 95), (72, 95))"
"((72, 95), (72, 95), (72, 95), (72, 95))"
"((84, 96), (85, 95))"
"((84, 96), (84, 96))"
"((85, 95), (85, 95))"
"((104, 112), (104, 113))"
"((104, 112), (104, 112))"
"((104, 112), (104, 111))"
"((53, 97), (53, 97))"
"((42, 80), (42, 80))"
"((72, 99), (72, 99))"
"((72, 99), (72, 98))"
"((97, 104), (97, 104))"
"((97, 104), (97, 104), (97, 104))"
"((97, 104), (97, 104), (97, 104), (97, 104))"
"((97, 104), (97, 105))"
"((99, 107), (101, 102))"
"((99, 107), (99, 106))"
"((99, 107), (101, 103))"
"((43, 80), (44, 80))"
"((43, 80), (43, 80))"
"((44, 84), (44, 84))"
"((42, 83), (43, 83))"
"((42, 83), (42, 83))"
"((42, 83), (42, 83), (42, 83))"
"((99, 98), (99, 100))"
"((99, 98), (101, 102))"
"((99, 98), (99, 98))"
"((99, 98), (97, 98))"
"((99, 98), (100, 102))"
"((99, 98), (99, 99))"
"((106, 105), (106, 105))"
"((106, 105), (105, 105))"
"((72, 97), (72, 97))"
"((72, 97), (72, 97), (72, 97))"
"((72, 97), (72, 98))"
"((72, 97), (71, 97))"
"((42, 82), (42, 82))"
"((199, 71), (199, 71))"
"((199, 71), (199, 71), (199, 71))"
"((199, 71), (198, 71))"
"((199, 71), (198, 72))"
"((106, 122), (106, 122))"
"((174, 44), (174, 44))"
"((174, 41), (174, 41))"
"((146, 47), (146, 47))"
"((193, 63), (194, 63))"
"((193, 63), (194, 63), (194, 63))"
"((193, 63), (194, 63), (193, 63))"
"((193, 63), (193, 63))"
"((193, 63), (193, 63), (193, 63))"
"((200, 64), (200, 63))"
"((200, 64), (200, 63), (200, 63))"
"((200, 64), (200, 63), (200, 64))"
"((200, 64), (200, 64))"
"((200, 64), (200, 64), (200, 63))"
"((200, 64), (200, 65))"
"((200, 67), (200, 67))"
"((200, 67), (200, 67), (200, 67))"
"((200, 67), (200, 68))"
"((200, 67), (200, 68), (200, 67))"
"((170, 45), (170, 45))"
"((174, 42), (174, 42))"
"((160, 52), (160, 52))"
"((160, 52), (160, 52), (160, 52))"
"((160, 52), (161, 52))"
"((160, 52), (160, 53))"
"((160, 52), (160, 53), (160, 53))"
"((160, 52), (160, 53), (160, 52))"
"((183, 48), (183, 49))"
"((183, 48), (183, 48))"
"((200, 2), (200, 1))"
"((200, 2), (200, 1), (200, 2))"
"((200, 2), (200, 2))"
"((200, 2), (200, 2), (200, 2))"
"((200, 2), (200, 2), (200, 1))"
"((145, 49), (145, 49))"
"((145, 49), (181, 40))"
"((131, 60), (131, 60))"
"((185, 11), (185, 11))"
"((185, 11), (185, 11), (185, 11))"
"((106, 27), (108, 30))"
"((97, 35), (97, 35))"
"((105, 31), (104, 32))"
"((105, 31), (105, 31))"
"((96, 35), (96, 35))"
"((93, 34), (93, 34))"
"((93, 34), (93, 34), (93, 34))"
"((107, 132), (107, 132))"
"((198, 71), (198, 71))"
"((198, 71), (198, 72))"
"((101, 107), (101, 107))"
"((101, 107), (101, 107), (101, 107))"
"((102, 112), (102, 112))"
"((102, 112), (102, 111))"
"((114, 105), (114, 105))"
"((119, 110), (119, 110))"
"((119, 110), (119, 110), (119, 110))"
"((107, 105), (107, 105))"
"((107, 105), (107, 104))"
"((96, 114), (96, 114))"
"((96, 114), (96, 114), (96, 114))"
"((96, 114), (97, 114))"
"((96, 114), (96, 113))"
"((108, 105), (108, 105))"
"((95, 102), (95, 102))"
"((109, 111), (109, 111))"
"((112, 108), (112, 108))"
"((114, 117), (113, 117))"
"((114, 117), (114, 117))"
"((114, 117), (114, 117), (114, 117))"
"((114, 117), (114, 116))"
"((110, 111), (110, 111))"
"((110, 111), (110, 111), (110, 111))"
"((110, 111), (110, 111), (110, 112))"
"((110, 111), (110, 112))"
"((110, 111), (110, 112), (110, 112))"
"((110, 111), (110, 112), (110, 112), (110, 112))"
"((110, 111), (110, 112), (110, 111))"
"((111, 106), (111, 106))"
"((110, 113), (110, 113))"
"((131, 184), (131, 184))"
"((108, 113), (108, 113))"
"((107, 112), (107, 112))"
"((104, 110), (104, 110))"
"((94, 118), (96, 117))"
"((105, 112), (105, 112))"
"((105, 112), (105, 112), (105, 112))"
"((105, 112), (104, 111))"
"((182, 37), (182, 37))"
"((189, 68), (189, 68))"
"((189, 68), (189, 69))"
"((188, 62), (188, 62))"
"((188, 62), (188, 62), (188, 62))"
"((188, 62), (189, 62))"
"((188, 62), (188, 61))"
"((188, 62), (188, 61), (188, 62))"
"((188, 62), (188, 61), (188, 61))"
"((189, 70), (190, 70))"
"((189, 70), (189, 70))"
"((190, 63), (190, 63))"
"((188, 60), (188, 60))"
"((188, 60), (187, 59))"
"((185, 72), (185, 72))"
"((190, 52), (190, 52))"
"((101, 102), (101, 102))"
"((101, 102), (101, 102), (101, 102))"
"((101, 102), (100, 101))"
"((101, 102), (101, 104))"
"((101, 102), (100, 105))"
"((101, 102), (101, 103))"
"((101, 102), (101, 101))"
"((101, 102), (99, 103))"
"((101, 102), (98, 103))"
"((101, 102), (99, 106))"
"((101, 102), (102, 104))"
"((101, 102), (101, 100))"
"((101, 102), (99, 101))"
"((101, 102), (100, 102))"
"((101, 102), (100, 104))"
"((101, 102), (100, 106))"
"((101, 102), (99, 102))"
"((101, 102), (102, 103))"
"((101, 102), (99, 99))"
"((102, 104), (101, 103))"
"((102, 104), (102, 104))"
"((95, 100), (94, 100))"
"((95, 100), (95, 100))"
"((94, 100), (94, 100))"
"((98, 115), (98, 115))"
"((98, 115), (97, 115))"
"((109, 112), (109, 112))"
"((110, 112), (110, 112))"
"((110, 112), (110, 112), (110, 112))"
"((110, 112), (110, 112), (110, 112), (110, 112))"
"((110, 112), (110, 112), (110, 112), (110, 112), (110, 112))"
"((110, 112), (110, 112), (110, 112), (110, 112), (110, 112), (110, 112))"
"((110, 112), (110, 112), (110, 112), (110, 111))"
"((110, 112), (110, 112), (110, 111))"
"((110, 112), (110, 112), (110, 111), (110, 112))"
"((110, 112), (109, 111))"
"((110, 112), (110, 111))"
"((110, 112), (110, 111), (110, 112))"
"((110, 112), (110, 111), (110, 112), (110, 112))"
"((110, 112), (110, 111), (110, 112), (110, 111))"
"((110, 112), (110, 111), (110, 111))"
"((110, 112), (110, 111), (110, 111), (110, 112))"
"((96, 113), (97, 113))"
"((96, 113), (96, 115))"
"((96, 113), (96, 113))"
"((96, 113), (97, 110))"
"((101, 106), (101, 106))"
"((109, 113), (109, 113))"
"((100, 104), (101, 103))"
"((100, 104), (101, 102))"
"((100, 104), (100, 102))"
"((100, 104), (100, 104))"
"((103, 101), (103, 101))"
"((96, 112), (97, 112))"
"((96, 112), (97, 113))"
"((96, 112), (96, 112))"
"((101, 113), (101, 113))"
"((101, 113), (100, 113))"
"((104, 105), (104, 105))"
"((105, 105), (105, 105))"
"((105, 105), (106, 105))"
"((73, 22), (72, 19))"
"((89, 13), (89, 12))"
"((89, 13), (89, 12), (89, 12))"
"((89, 13), (89, 13))"
"((90, 35), (90, 35))"
"((190, 70), (189, 70))"
"((190, 70), (190, 70))"
"((148, 51), (148, 51))"
"((148, 51), (148, 51), (148, 51))"
"((181, 63), (181, 63))"
"((182, 63), (182, 63))"
"((181, 62), (181, 62))"
"((184, 70), (184, 71))"
"((184, 70), (184, 70))"
"((188, 71), (188, 71))"
"((188, 71), (189, 72))"
"((101, 100), (101, 100))"
"((101, 100), (101, 102))"
"((103, 98), (103, 98))"
"((102, 106), (101, 103))"
"((102, 106), (102, 106))"
"((102, 111), (102, 112))"
"((102, 111), (102, 111))"
"((99, 104), (99, 104))"
"((100, 100), (99, 100))"
"((100, 100), (100, 102))"
"((100, 100), (101, 102))"
"((100, 100), (100, 100))"
"((100, 100), (100, 100), (100, 100))"
"((100, 100), (100, 100), (100, 100), (100, 100))"
"((100, 100), (100, 101))"
"((101, 108), (101, 108))"
"((100, 105), (101, 103))"
"((100, 105), (101, 102))"
"((102, 109), (102, 109))"
"((192, 46), (192, 46))"
"((190, 44), (190, 44))"
"((190, 44), (191, 44))"
"((194, 34), (193, 32))"
"((191, 44), (191, 44))"
"((191, 44), (191, 44), (191, 44))"
"((191, 44), (190, 44))"
"((111, 116), (111, 116))"
"((111, 116), (111, 115))"
"((96, 116), (96, 116))"
"((96, 116), (96, 117))"
"((109, 107), (109, 106))"
"((109, 107), (109, 106), (109, 106))"
"((109, 107), (110, 106))"
"((109, 107), (109, 107))"
"((109, 107), (109, 107), (109, 106))"
"((109, 107), (109, 107), (109, 107))"
"((109, 107), (109, 107), (109, 107), (109, 107))"
"((109, 107), (110, 107))"
"((113, 108), (113, 108))"
"((111, 111), (111, 111))"
"((111, 111), (111, 112))"
"((195, 69), (195, 69))"
"((194, 68), (194, 68))"
"((194, 68), (194, 68), (194, 68))"
"((194, 68), (194, 68), (194, 68), (194, 68))"
"((194, 68), (194, 68), (194, 68), (194, 68), (194, 68))"
"((194, 68), (194, 68), (194, 68), (194, 68), (194, 68), (194, 68))"
"((194, 68), (194, 68), (193, 68))"
"((194, 68), (193, 68))"
"((194, 68), (193, 68), (194, 68))"
"((84, 31), (84, 31))"
"((97, 32), (97, 32))"
"((98, 34), (99, 34))"
"((98, 34), (98, 34))"
"((98, 34), (98, 34), (98, 34))"
"((98, 34), (98, 34), (98, 34), (98, 34))"
"((99, 106), (101, 102))"
"((99, 106), (99, 106))"
"((99, 106), (99, 106), (99, 106))"
"((99, 106), (99, 105))"
"((99, 106), (100, 104))"
"((99, 106), (101, 103))"
"((99, 106), (101, 104))"
"((72, 20), (72, 19))"
"((72, 20), (72, 20))"
"((72, 19), (72, 19))"
"((72, 19), (72, 19), (72, 19))"
"((72, 19), (72, 20))"
"((109, 105), (109, 105))"
"((109, 105), (109, 106))"
"((98, 103), (101, 102))"
"((98, 103), (100, 103))"
"((98, 103), (99, 105))"
"((98, 103), (99, 106))"
"((98, 103), (100, 102))"
"((98, 103), (98, 103))"
"((98, 103), (101, 103))"
"((98, 103), (97, 101))"
"((98, 103), (97, 103))"
"((189, 62), (188, 62))"
"((189, 62), (189, 62))"
"((189, 62), (188, 61))"
"((184, 60), (184, 60))"
"((194, 62), (194, 62))"
"((194, 62), (194, 62), (194, 62))"
"((194, 62), (194, 62), (194, 62), (194, 62))"
"((194, 62), (194, 62), (194, 62), (194, 62), (194, 62))"
"((194, 62), (194, 62), (195, 62))"
"((194, 62), (194, 61))"
"((194, 62), (195, 62))"
"((194, 62), (195, 61))"
"((181, 61), (181, 61))"
"((181, 61), (181, 61), (182, 61))"
"((181, 61), (182, 61))"
"((181, 61), (182, 61), (182, 61))"
"((186, 72), (186, 74))"
"((186, 72), (186, 72))"
"((186, 72), (186, 72), (186, 72))"
"((194, 61), (194, 61))"
"((194, 61), (194, 62))"
"((194, 61), (195, 61))"
"((31, 1), (31, 1))"
