Patterns
"((79, 95), (80, 95))"
"((79, 95), (79, 93))"
"((79, 95), (79, 94))"
"((79, 95), (78, 94))"
"((79, 95), (79, 92))"
"((79, 95), (80, 93))"
"((79, 93), (80, 95))"
"((79, 93), (79, 95))"
"((79, 93), (77, 92))"
"((79, 93), (78, 94))"
"((79, 93), (80, 93))"
"((79, 93), (78, 92))"
"((79, 93), (79, 90))"
"((79, 93), (80, 96))"
"((79, 93), (80, 90))"
"((79, 93), (81, 94))"
"((79, 93), (79, 94))"
"((79, 93), (79, 94), (79, 94))"
"((79, 93), (80, 92))"
"((79, 93), (80, 94))"
"((79, 93), (79, 93))"
"((79, 93), (79, 93), (79, 93))"
"((79, 93), (79, 93), (79, 94))"
"((79, 93), (79, 92))"
"((79, 93), (78, 93))"
"((79, 93), (77, 93))"
"((80, 93), (80, 93))"
"((80, 93), (80, 93), (80, 93))"
"((80, 93), (80, 93), (80, 93), (80, 93))"
"((80, 93), (80, 93), (80, 93), (80, 93), (80, 93))"
"((80, 93), (81, 93))"
"((80, 93), (80, 92))"
"((80, 93), (80, 92), (80, 93))"
"((80, 93), (79, 93))"
"((80, 93), (79, 94))"
"((80, 93), (80, 90))"
"((80, 93), (81, 94))"
"((80, 93), (80, 94))"
"((80, 93), (79, 92))"
"((80, 93), (82, 94))"
"((80, 93), (80, 95))"
"((80, 93), (82, 93))"
"((80, 93), (80, 96))"
"((79, 90), (78, 89))"
"((79, 90), (79, 92))"
"((79, 90), (80, 92))"
"((79, 90), (79, 91))"
"((79, 90), (79, 90))"
"((79, 90), (79, 93))"
"((79, 90), (80, 90))"
"((79, 90), (79, 89))"
"((79, 91), (79, 92))"
"((79, 91), (79, 91))"
"((79, 91), (79, 90))"
"((76, 93), (76, 92))"
"((76, 93), (76, 93))"
"((76, 93), (76, 94))"
"((76, 93), (77, 93))"
"((80, 90), (80, 92))"
"((80, 90), (79, 90))"
"((80, 90), (79, 94))"
"((80, 90), (80, 88))"
"((80, 90), (80, 91))"
"((80, 90), (80, 89))"
"((80, 90), (79, 92))"
"((80, 90), (80, 95))"
"((80, 90), (80, 90))"
"((80, 90), (80, 90), (80, 90))"
"((80, 90), (79, 93))"
"((80, 90), (80, 93))"
"((80, 90), (81, 90))"
"((80, 90), (82, 90))"
"((80, 94), (80, 96))"
"((80, 94), (80, 95))"
"((80, 94), (80, 92))"
"((80, 94), (81, 94))"
"((80, 94), (80, 93))"
"((80, 94), (80, 94))"
"((80, 94), (80, 94), (80, 94))"
"((80, 94), (80, 94), (80, 94), (80, 94))"
"((80, 94), (79, 94))"
"((80, 94), (79, 93))"
"((72, 92), (73, 92))"
"((72, 92), (71, 92))"
"((72, 92), (71, 93))"
"((72, 92), (72, 92))"
"((72, 92), (72, 92), (72, 92))"
"((72, 92), (72, 93))"
"((72, 92), (73, 93))"
"((80, 92), (82, 90))"
"((80, 92), (80, 95))"
"((80, 92), (78, 93))"
"((80, 92), (79, 90))"
"((80, 92), (80, 86))"
"((80, 92), (82, 93))"
"((80, 92), (79, 92))"
"((80, 92), (80, 88))"
"((80, 92), (80, 92))"
"((80, 92), (80, 92), (80, 93))"
"((80, 92), (80, 92), (80, 92))"
"((80, 92), (78, 92))"
"((80, 92), (80, 93))"
"((80, 92), (80, 93), (80, 93))"
"((80, 92), (82, 92))"
"((80, 92), (80, 96))"
"((80, 92), (85, 94))"
"((80, 92), (77, 91))"
"((80, 92), (81, 94))"
"((80, 92), (80, 94))"
"((80, 92), (79, 94))"
"((80, 92), (79, 93))"
"((80, 92), (79, 95))"
"((80, 92), (83, 93))"
"((80, 92), (80, 90))"
"((80, 92), (81, 90))"
"((80, 92), (80, 91))"
"((82, 90), (80, 95))"
"((82, 90), (80, 92))"
"((82, 90), (83, 91))"
"((82, 90), (80, 90))"
"((82, 90), (82, 90))"
"((82, 90), (82, 91))"
"((82, 90), (82, 92))"
"((82, 90), (82, 89))"
"((82, 90), (81, 90))"
"((77, 94), (80, 95))"
"((77, 94), (77, 94))"
"((77, 94), (76, 94))"
"((77, 94), (77, 93))"
"((77, 94), (78, 94))"
"((77, 94), (76, 95))"
"((79, 87), (79, 87))"
"((76, 76), (76, 77))"
"((76, 76), (75, 76))"
"((76, 76), (76, 76))"
"((76, 76), (76, 76), (76, 76))"
"((76, 76), (77, 76))"
"((76, 74), (76, 74))"
"((76, 74), (74, 74))"
"((76, 77), (76, 77))"
"((76, 77), (76, 76))"
"((75, 76), (75, 76))"
"((78, 98), (78, 98))"
"((75, 81), (75, 81))"
"((77, 95), (77, 95))"
"((77, 95), (76, 95))"
"((78, 94), (80, 95))"
"((78, 94), (78, 94))"
"((78, 94), (78, 94), (78, 94))"
"((78, 94), (79, 93))"
"((78, 94), (77, 94))"
"((78, 94), (79, 94))"
"((78, 94), (78, 93))"
"((81, 94), (80, 96))"
"((81, 94), (81, 94))"
"((81, 94), (81, 94), (81, 94))"
"((81, 94), (82, 94))"
"((81, 94), (80, 95))"
"((81, 94), (80, 94))"
"((81, 94), (80, 93))"
"((77, 92), (78, 92))"
"((77, 92), (76, 92))"
"((77, 92), (76, 91))"
"((77, 92), (77, 92))"
"((77, 92), (77, 92), (77, 92))"
"((77, 92), (79, 92))"
"((77, 92), (79, 94))"
"((77, 92), (77, 91))"
"((77, 92), (77, 90))"
"((77, 92), (80, 95))"
"((77, 92), (79, 93))"
"((77, 92), (77, 93))"
"((79, 85), (79, 86))"
"((79, 85), (79, 85))"
"((79, 85), (79, 85), (79, 85))"
"((79, 85), (80, 85))"
"((79, 85), (79, 84))"
"((77, 88), (77, 89))"
"((77, 88), (77, 87))"
"((77, 88), (77, 88))"
"((79, 94), (80, 92))"
"((79, 94), (78, 93))"
"((79, 94), (79, 92))"
"((79, 94), (80, 95))"
"((79, 94), (79, 93))"
"((79, 94), (79, 93), (79, 94))"
"((79, 94), (79, 93), (79, 93))"
"((79, 94), (80, 96))"
"((79, 94), (79, 94))"
"((79, 94), (79, 94), (79, 94))"
"((79, 94), (79, 94), (79, 94), (79, 94))"
"((79, 94), (79, 94), (79, 93))"
"((79, 94), (79, 95))"
"((79, 94), (78, 94))"
"((79, 94), (80, 94))"
"((79, 94), (80, 93))"
"((78, 93), (77, 94))"
"((78, 93), (79, 94))"
"((78, 93), (78, 93))"
"((78, 93), (79, 93))"
"((78, 93), (80, 92))"
"((78, 93), (78, 92))"
"((78, 93), (80, 95))"
"((78, 93), (78, 94))"
"((78, 93), (80, 94))"
"((78, 93), (77, 93))"
"((78, 93), (77, 92))"
"((74, 87), (74, 87))"
"((74, 87), (74, 87), (74, 87))"
"((74, 87), (74, 88))"
"((74, 87), (73, 87))"
"((74, 87), (74, 86))"
"((80, 88), (80, 86))"
"((80, 88), (80, 87))"
"((80, 88), (80, 88))"
"((80, 88), (80, 88), (80, 88))"
"((80, 88), (80, 88), (80, 88), (80, 88))"
"((80, 88), (80, 89))"
"((80, 88), (79, 88))"
"((80, 88), (80, 90))"
"((82, 93), (79, 92))"
"((82, 93), (80, 95))"
"((82, 93), (80, 96))"
"((82, 93), (82, 94))"
"((82, 93), (82, 92))"
"((82, 93), (80, 92))"
"((82, 93), (91, 96))"
"((82, 93), (82, 93))"
"((82, 93), (82, 93), (82, 93))"
"((82, 93), (80, 93))"
"((82, 93), (83, 93))"
"((78, 85), (78, 85))"
"((82, 89), (82, 89))"
"((84, 92), (84, 92))"
"((77, 86), (77, 86))"
"((77, 86), (77, 87))"
"((77, 89), (77, 90))"
"((77, 89), (78, 89))"
"((77, 89), (77, 89))"
"((77, 89), (77, 89), (77, 89))"
"((77, 89), (77, 88))"
"((77, 89), (76, 89))"
"((79, 82), (79, 82))"
"((82, 92), (82, 91))"
"((82, 92), (81, 92))"
"((82, 92), (80, 92))"
"((82, 92), (80, 96))"
"((82, 92), (82, 92))"
"((82, 92), (82, 92), (82, 92))"
"((82, 92), (82, 93))"
"((83, 90), (83, 90))"
"((76, 81), (76, 81))"
"((76, 81), (76, 81), (76, 81))"
"((76, 81), (76, 80))"
"((80, 91), (80, 90))"
"((80, 91), (80, 92))"
"((80, 91), (80, 91))"
"((80, 91), (80, 93))"
"((77, 87), (77, 87))"
"((77, 87), (77, 87), (77, 87))"
"((77, 87), (77, 86))"
"((77, 87), (77, 88))"
"((77, 87), (78, 87))"
"((76, 87), (76, 87))"
"((76, 87), (76, 86))"
"((76, 87), (76, 88))"
"((75, 90), (75, 90))"
"((75, 90), (74, 90))"
"((77, 93), (77, 94))"
"((77, 93), (78, 93))"
"((77, 93), (77, 93))"
"((77, 93), (77, 93), (77, 93))"
"((77, 93), (79, 93))"
"((77, 93), (77, 91))"
"((77, 93), (77, 92))"
"((71, 92), (72, 92))"
"((71, 92), (71, 92))"
"((79, 86), (79, 85))"
"((76, 75), (76, 75))"
"((77, 71), (77, 73))"
"((77, 71), (77, 71))"
"((77, 71), (77, 72))"
"((74, 76), (74, 76))"
"((74, 76), (74, 76), (74, 76))"
"((74, 76), (74, 77))"
"((74, 76), (74, 75))"
"((75, 78), (75, 79))"
"((75, 78), (75, 78))"
"((76, 78), (76, 78))"
"((76, 78), (76, 79))"
"((77, 83), (77, 83))"
"((77, 83), (77, 83), (77, 83))"
"((77, 83), (77, 82))"
"((77, 83), (76, 83))"
"((77, 83), (77, 84))"
"((80, 74), (77, 73))"
"((80, 74), (80, 73))"
"((80, 74), (80, 74))"
"((79, 84), (79, 83))"
"((79, 84), (79, 84))"
"((79, 84), (79, 85))"
"((78, 82), (78, 82))"
"((78, 82), (78, 82), (78, 82))"
"((79, 83), (79, 83))"
"((79, 83), (79, 84))"
"((76, 86), (76, 86))"
"((75, 82), (75, 82))"
"((87, 168), (87, 168))"
"((77, 82), (78, 82))"
"((77, 82), (77, 83))"
"((77, 82), (77, 82))"
"((76, 83), (76, 83))"
"((76, 83), (77, 83))"
"((82, 71), (82, 71))"
"((77, 91), (77, 93))"
"((77, 91), (79, 92))"
"((77, 91), (80, 92))"
"((77, 91), (77, 91))"
"((77, 91), (77, 91), (77, 91))"
"((77, 91), (77, 91), (77, 91), (77, 91))"
"((77, 91), (77, 92))"
"((77, 91), (77, 90))"
"((77, 91), (78, 91))"
"((84, 93), (84, 93))"
"((83, 92), (83, 93))"
"((83, 92), (83, 92))"
"((70, 63), (70, 62))"
"((70, 63), (71, 63))"
"((70, 63), (70, 64))"
"((70, 63), (70, 63))"
"((70, 63), (70, 63), (70, 63))"
"((76, 88), (76, 88))"
"((76, 88), (76, 88), (76, 88))"
"((76, 88), (77, 88))"
"((76, 88), (75, 88))"
"((80, 85), (80, 85))"
"((80, 85), (79, 85))"
"((78, 83), (78, 83))"
"((78, 83), (78, 82))"
"((74, 105), (74, 105))"
"((74, 107), (74, 106))"
"((74, 107), (74, 107))"
"((74, 107), (74, 107), (74, 107))"
"((74, 107), (75, 107))"
"((74, 107), (72, 107))"
"((74, 107), (74, 108))"
"((74, 107), (71, 107))"
"((75, 111), (75, 111))"
"((74, 109), (74, 108))"
"((74, 109), (74, 109))"
"((74, 109), (74, 109), (74, 109))"
"((74, 109), (75, 109))"
"((74, 109), (73, 109))"
"((80, 73), (80, 73))"
"((80, 73), (80, 74))"
"((80, 73), (79, 73))"
"((74, 72), (74, 72))"
"((74, 72), (74, 72), (74, 72))"
"((74, 72), (74, 73))"
"((74, 72), (74, 71))"
"((74, 72), (75, 72))"
"((76, 98), (76, 98))"
"((76, 98), (77, 98))"
"((74, 111), (74, 111))"
"((74, 106), (74, 106))"
"((74, 106), (74, 107))"
"((77, 90), (77, 92))"
"((77, 90), (78, 89))"
"((77, 90), (77, 89))"
"((77, 90), (76, 90))"
"((77, 90), (77, 91))"
"((77, 90), (77, 90))"
"((77, 90), (77, 90), (77, 90))"
"((74, 101), (74, 101))"
"((79, 89), (79, 88))"
"((79, 89), (80, 89))"
"((79, 89), (79, 90))"
"((79, 89), (79, 89))"
"((79, 89), (79, 89), (79, 89))"
"((79, 89), (78, 89))"
"((70, 67), (70, 67))"
"((70, 67), (70, 68))"
"((46, 127), (46, 126))"
"((46, 127), (46, 127))"
"((46, 127), (46, 127), (46, 127))"
"((46, 127), (47, 127))"
"((46, 127), (46, 128))"
"((46, 127), (47, 125))"
"((57, 104), (57, 104))"
"((75, 100), (75, 100))"
"((94, 103), (94, 103))"
"((73, 100), (73, 100))"
"((81, 90), (81, 90))"
"((81, 90), (80, 90))"
"((76, 96), (76, 96))"
"((76, 96), (76, 96), (76, 96))"
"((76, 96), (77, 96))"
"((76, 96), (76, 97))"
"((76, 96), (76, 95))"
"((72, 95), (72, 95))"
"((74, 108), (74, 109))"
"((74, 108), (73, 108))"
"((74, 108), (74, 107))"
"((74, 108), (74, 108))"
"((74, 108), (74, 108), (74, 108))"
"((76, 89), (76, 89))"
"((76, 89), (76, 90))"
"((75, 109), (75, 109))"
"((97, 105), (97, 105))"
"((97, 105), (96, 105))"
"((97, 107), (97, 107))"
"((97, 107), (97, 107), (97, 107))"
"((97, 107), (96, 107))"
"((97, 107), (96, 108))"
"((96, 113), (96, 113))"
"((68, 102), (68, 102))"
"((61, 102), (61, 102))"
"((49, 112), (50, 112))"
"((49, 112), (50, 114))"
"((49, 112), (49, 112))"
"((49, 112), (49, 112), (49, 112))"
"((49, 112), (49, 113))"
"((52, 106), (52, 106))"
"((71, 107), (71, 108))"
"((71, 107), (72, 107))"
"((71, 107), (71, 106))"
"((71, 107), (71, 107))"
"((71, 107), (71, 107), (71, 107))"
"((79, 99), (79, 99))"
"((79, 99), (79, 100))"
"((79, 99), (80, 99))"
"((85, 100), (85, 100))"
"((85, 100), (85, 100), (85, 100))"
"((85, 100), (84, 100))"
"((84, 100), (84, 100))"
"((84, 100), (85, 100))"
"((83, 100), (82, 100))"
"((83, 100), (83, 100))"
"((83, 100), (83, 100), (83, 100))"
"((82, 95), (82, 95))"
"((94, 99), (94, 98))"
"((94, 99), (94, 99))"
"((135, 108), (135, 108))"
"((88, 98), (88, 99))"
"((88, 98), (88, 98))"
"((88, 98), (88, 98), (88, 98))"
"((88, 98), (87, 98))"
"((88, 98), (88, 97))"
"((72, 107), (72, 107))"
"((72, 107), (72, 107), (72, 107))"
"((72, 107), (72, 107), (72, 107), (72, 107))"
"((72, 107), (72, 107), (72, 107), (72, 107), (72, 107))"
"((72, 107), (72, 107), (72, 107), (72, 107), (72, 107), (72, 107))"
"((72, 107), (73, 107))"
"((72, 107), (71, 107))"
"((72, 107), (72, 108))"
"((88, 99), (88, 99))"
"((81, 93), (81, 93))"
"((81, 93), (81, 94))"
"((81, 93), (80, 93))"
"((44, 45), (44, 45))"
"((44, 45), (44, 45), (44, 45))"
"((44, 45), (43, 44))"
"((44, 45), (44, 46))"
"((44, 45), (45, 45))"
"((35, 45), (35, 44))"
"((35, 45), (35, 45))"
"((35, 45), (35, 45), (35, 45))"
"((35, 45), (35, 46))"
"((35, 45), (34, 44))"
"((81, 96), (81, 96))"
"((81, 96), (80, 96))"
"((80, 97), (80, 97))"
"((80, 97), (80, 97), (80, 97))"
"((80, 97), (80, 95))"
"((80, 97), (80, 96))"
"((80, 97), (80, 98))"
"((76, 105), (76, 105))"
"((74, 103), (74, 103))"
"((77, 104), (77, 104))"
"((82, 117), (82, 117))"
"((82, 117), (81, 117))"
"((105, 99), (105, 99))"
"((94, 93), (94, 93))"
"((94, 93), (94, 94))"
"((94, 93), (93, 94))"
"((75, 105), (75, 105))"
"((75, 105), (75, 106))"
"((80, 98), (80, 96))"
"((80, 98), (80, 95))"
"((80, 98), (80, 99))"
"((80, 98), (80, 98))"
"((80, 98), (80, 98), (80, 98))"
"((80, 98), (80, 97))"
"((78, 99), (78, 99))"
"((78, 99), (78, 100))"
"((76, 102), (80, 95))"
"((76, 102), (76, 102))"
"((76, 102), (75, 102))"
"((76, 102), (76, 101))"
"((76, 102), (77, 101))"
"((34, 44), (34, 44))"
"((34, 44), (34, 44), (34, 44))"
"((34, 44), (35, 44))"
"((48, 44), (48, 44))"
"((78, 101), (77, 101))"
"((78, 101), (78, 101))"
"((78, 101), (79, 101))"
"((76, 103), (76, 102))"
"((76, 103), (76, 103))"
"((73, 101), (73, 101))"
"((71, 108), (71, 108))"
"((71, 108), (71, 108), (71, 108))"
"((71, 108), (70, 108))"
"((71, 108), (71, 107))"
"((71, 108), (72, 108))"
"((51, 46), (51, 45))"
"((51, 46), (51, 46))"
"((76, 106), (76, 106))"
"((75, 106), (75, 107))"
"((75, 106), (75, 106))"
"((75, 106), (74, 107))"
"((75, 106), (75, 105))"
"((77, 101), (77, 101))"
"((77, 101), (77, 101), (77, 101))"
"((77, 101), (77, 101), (77, 101), (77, 101))"
"((77, 101), (76, 101))"
"((77, 101), (76, 101), (76, 101))"
"((77, 101), (77, 100))"
"((77, 101), (77, 102))"
"((83, 148), (83, 148))"
"((78, 102), (78, 102))"
"((78, 102), (77, 102))"
"((78, 102), (77, 103))"
"((78, 102), (79, 102))"
"((78, 102), (78, 103))"
"((85, 121), (85, 121))"
"((88, 145), (88, 145))"
"((85, 120), (85, 120))"
"((85, 120), (85, 121))"
"((80, 116), (81, 117))"
"((80, 116), (80, 116))"
"((81, 117), (82, 117))"
"((81, 117), (80, 116))"
"((81, 117), (81, 118))"
"((81, 117), (81, 117))"
"((81, 117), (81, 117), (81, 117))"
"((81, 117), (81, 117), (81, 117), (81, 117))"
"((82, 143), (82, 143))"
"((83, 149), (83, 149))"
"((86, 147), (86, 147))"
"((86, 147), (86, 149))"
"((90, 142), (90, 142))"
"((71, 105), (71, 104))"
"((71, 105), (71, 105))"
"((71, 105), (71, 105), (71, 105))"
"((71, 105), (71, 106))"
"((50, 114), (49, 114))"
"((50, 114), (50, 113))"
"((50, 114), (50, 113), (50, 113))"
"((50, 114), (50, 115))"
"((50, 114), (50, 114))"
"((50, 114), (50, 114), (50, 114))"
"((50, 114), (49, 113))"
"((50, 114), (51, 114))"
"((50, 114), (51, 113))"
"((74, 71), (74, 70))"
"((74, 71), (74, 72))"
"((74, 71), (74, 71))"
"((74, 71), (74, 71), (74, 71))"
"((77, 112), (77, 112))"
"((74, 73), (74, 72))"
"((74, 73), (74, 74))"
"((74, 73), (74, 73))"
"((74, 73), (74, 73), (74, 73))"
"((69, 103), (68, 104))"
"((69, 103), (69, 103))"
"((69, 103), (69, 103), (69, 103))"
"((69, 103), (69, 104))"
"((69, 103), (69, 102))"
"((69, 103), (68, 103))"
"((51, 112), (51, 112))"
"((75, 71), (75, 71))"
"((77, 72), (78, 72))"
"((77, 72), (77, 71))"
"((77, 72), (77, 72))"
"((77, 72), (77, 73))"
"((77, 73), (80, 74))"
"((77, 73), (77, 73))"
"((77, 73), (77, 73), (77, 73))"
"((77, 73), (77, 71))"
"((77, 73), (80, 73))"
"((77, 73), (79, 73))"
"((77, 73), (74, 74))"
