Patterns
"((26, 153), (26, 154), (26, 154))"
"((26, 153), (35, 150))"
"((26, 153), (25, 153))"
"((26, 153), (22, 153))"
"((26, 153), (24, 153))"
"((26, 153), (27, 154))"
"((26, 153), (23, 153))"
"((26, 153), (19, 162))"
"((26, 153), (24, 165))"
"((26, 153), (27, 153))"
"((26, 153), (29, 144))"
"((26, 153), (24, 152))"
"((26, 153), (25, 151))"
"((26, 153), (24, 155))"
"((26, 153), (26, 157))"
"((26, 153), (24, 154))"
"((26, 153), (25, 152))"
"((26, 153), (17, 163))"
"((26, 153), (22, 151))"
"((26, 153), (31, 151))"
"((26, 153), (26, 150))"
"((26, 153), (26, 156))"
"((26, 153), (26, 155))"
"((26, 153), (27, 152))"
"((26, 153), (34, 150))"
"((25, 180), (25, 180))"
"((36, 192), (36, 192))"
"((29, 183), (29, 183))"
"((32, 188), (32, 189))"
"((32, 188), (32, 188))"
"((32, 188), (32, 187))"
"((35, 190), (35, 190))"
"((33, 190), (33, 190))"
"((33, 190), (33, 190), (33, 190))"
"((33, 190), (33, 190), (33, 190), (33, 190))"
"((33, 190), (33, 189))"
"((33, 190), (32, 189))"
"((33, 190), (33, 191))"
"((31, 184), (31, 184))"
"((28, 183), (28, 182))"
"((28, 183), (28, 183))"
"((28, 182), (28, 183))"
"((28, 182), (28, 182))"
"((23, 167), (23, 167))"
"((24, 153), (26, 152))"
"((24, 153), (22, 152))"
"((24, 153), (23, 153))"
"((24, 153), (24, 153))"
"((24, 153), (24, 153), (23, 153))"
"((24, 153), (24, 153), (24, 153))"
"((24, 153), (24, 154))"
"((24, 153), (22, 154))"
"((24, 153), (24, 152))"
"((24, 153), (23, 151))"
"((24, 153), (25, 156))"
"((24, 153), (26, 153))"
"((24, 153), (23, 154))"
"((24, 153), (24, 157))"
"((24, 153), (24, 151))"
"((24, 153), (22, 162))"
"((24, 153), (25, 153))"
"((24, 153), (25, 155))"
"((24, 153), (19, 156))"
"((24, 153), (25, 151))"
"((24, 153), (25, 152))"
"((24, 153), (25, 154))"
"((24, 153), (22, 153))"
"((24, 153), (26, 154))"
"((24, 153), (24, 150))"
"((24, 153), (24, 149))"
"((24, 153), (24, 155))"
"((24, 153), (24, 156))"
"((24, 153), (23, 157))"
"((24, 153), (26, 150))"
"((24, 153), (22, 151))"
"((24, 153), (23, 156))"
"((24, 153), (23, 152))"
"((26, 152), (29, 144))"
"((26, 152), (27, 149))"
"((26, 152), (26, 152))"
"((26, 152), (26, 152), (26, 152))"
"((26, 152), (26, 152), (26, 152), (26, 152))"
"((26, 152), (26, 152), (26, 153))"
"((26, 152), (26, 152), (26, 151))"
"((26, 152), (26, 152), (25, 152))"
"((26, 152), (24, 151))"
"((26, 152), (26, 153))"
"((26, 152), (26, 153), (26, 152))"
"((26, 152), (26, 153), (26, 153))"
"((26, 152), (24, 152))"
"((26, 152), (24, 154))"
"((26, 152), (25, 153))"
"((26, 152), (24, 153))"
"((26, 152), (28, 152))"
"((26, 152), (26, 151))"
"((26, 152), (27, 152))"
"((26, 152), (25, 152))"
"((26, 152), (25, 152), (25, 152))"
"((26, 152), (25, 152), (26, 152))"
"((26, 152), (25, 151))"
"((26, 152), (27, 153))"
"((26, 152), (26, 150))"
"((26, 152), (26, 154))"
"((26, 152), (25, 154))"
"((26, 152), (23, 153))"
"((29, 144), (29, 144))"
"((29, 144), (29, 144), (29, 144))"
"((29, 144), (26, 153))"
"((29, 144), (28, 144))"
"((29, 144), (28, 143))"
"((29, 144), (29, 143))"
"((29, 144), (26, 152))"
"((29, 144), (30, 144))"
"((29, 144), (29, 145))"
"((29, 144), (30, 145))"
"((32, 187), (32, 187))"
"((49, 87), (49, 87))"
"((49, 87), (49, 87), (49, 87))"
"((49, 87), (49, 88))"
"((53, 82), (52, 82))"
"((53, 82), (53, 82))"
"((36, 131), (36, 131))"
"((36, 131), (36, 131), (36, 131))"
"((36, 131), (26, 153))"
"((36, 131), (36, 132))"
"((36, 131), (36, 130))"
"((36, 131), (37, 131))"
"((35, 194), (35, 194))"
"((26, 163), (26, 163))"
"((26, 163), (27, 164))"
"((26, 163), (25, 163))"
"((34, 187), (34, 187))"
"((34, 187), (33, 187))"
"((34, 188), (34, 188))"
"((33, 188), (33, 188))"
"((33, 187), (34, 187))"
"((33, 187), (33, 187))"
"((35, 197), (35, 197))"
"((32, 185), (32, 185))"
"((24, 178), (24, 177))"
"((24, 178), (24, 178))"
"((24, 178), (24, 178), (24, 178))"
"((23, 176), (22, 176))"
"((23, 176), (23, 176))"
"((23, 173), (23, 173))"
"((25, 178), (25, 178))"
"((33, 194), (33, 193))"
"((33, 194), (33, 194))"
"((33, 195), (33, 195))"
"((33, 193), (33, 194))"
"((33, 193), (33, 193))"
"((32, 191), (32, 190))"
"((32, 191), (32, 191))"
"((21, 155), (21, 155))"
"((19, 153), (19, 153))"
"((19, 153), (19, 153), (19, 153))"
"((19, 153), (19, 153), (19, 152))"
"((19, 153), (19, 152))"
"((24, 168), (24, 168))"
"((32, 190), (32, 190))"
"((34, 190), (34, 190))"
"((34, 190), (35, 190))"
"((18, 169), (18, 169))"
"((18, 169), (19, 169))"
"((18, 169), (19, 170))"
"((18, 169), (18, 170))"
"((18, 169), (18, 168))"
"((28, 180), (28, 180))"
"((25, 164), (25, 164))"
"((22, 154), (23, 153))"
"((22, 154), (22, 154))"
"((22, 154), (24, 153))"
"((22, 154), (22, 153))"
"((29, 163), (29, 163))"
"((30, 165), (30, 165))"
"((19, 170), (19, 170))"
"((19, 170), (19, 170), (19, 170))"
"((19, 170), (19, 169))"
"((19, 170), (19, 171))"
"((19, 170), (18, 170))"
"((19, 170), (18, 169))"
"((33, 152), (33, 151))"
"((33, 152), (33, 152))"
"((35, 185), (35, 185))"
"((32, 189), (32, 189))"
"((32, 189), (32, 188))"
"((32, 189), (33, 190))"
"((33, 191), (33, 191))"
"((33, 191), (33, 191), (33, 191))"
"((33, 191), (33, 192))"
"((33, 191), (33, 190))"
"((34, 185), (34, 185))"
"((19, 171), (19, 171))"
"((19, 171), (19, 170))"
"((33, 192), (33, 192))"
"((33, 192), (33, 191))"
"((25, 151), (25, 152))"
"((25, 151), (25, 152), (25, 151))"
"((25, 151), (25, 152), (25, 152))"
"((25, 151), (24, 153))"
"((25, 151), (26, 153))"
"((25, 151), (26, 151))"
"((25, 151), (25, 153))"
"((25, 151), (24, 151))"
"((25, 151), (25, 151))"
"((25, 151), (25, 151), (25, 151))"
"((25, 151), (25, 151), (25, 151), (25, 151))"
"((25, 151), (26, 152))"
"((25, 149), (25, 149))"
"((25, 149), (26, 153))"
"((25, 149), (25, 148))"
"((25, 149), (24, 149))"
"((25, 149), (26, 149))"
"((25, 152), (25, 152))"
"((25, 152), (25, 152), (25, 152))"
"((25, 152), (25, 152), (25, 152), (25, 152))"
"((25, 152), (25, 152), (25, 152), (25, 152), (25, 152))"
"((25, 152), (25, 152), (25, 151))"
"((25, 152), (25, 152), (26, 152))"
"((25, 152), (26, 153))"
"((25, 152), (25, 154))"
"((25, 152), (25, 153))"
"((25, 152), (25, 153), (25, 153))"
"((25, 152), (24, 150))"
"((25, 152), (25, 151))"
"((25, 152), (25, 151), (25, 152))"
"((25, 152), (25, 151), (25, 151))"
"((25, 152), (24, 152))"
"((25, 152), (26, 152))"
"((25, 152), (26, 152), (26, 152))"
"((25, 152), (26, 152), (25, 152))"
"((25, 152), (24, 153))"
"((25, 152), (24, 154))"
"((25, 152), (26, 151))"
"((25, 152), (24, 151))"
"((24, 147), (24, 146))"
"((24, 147), (24, 147))"
"((24, 147), (24, 147), (24, 147))"
"((24, 146), (24, 147))"
"((24, 146), (24, 146))"
"((24, 146), (23, 146))"
"((24, 146), (24, 148))"
"((24, 146), (25, 153))"
"((24, 146), (25, 146))"
"((24, 146), (22, 147))"
"((26, 151), (26, 153))"
"((26, 151), (26, 152))"
"((26, 151), (26, 151))"
"((26, 151), (25, 153))"
"((26, 151), (26, 150))"
"((26, 151), (25, 152))"
"((24, 151), (24, 150))"
"((24, 151), (24, 151))"
"((24, 151), (24, 151), (24, 151))"
"((24, 151), (25, 153))"
"((24, 151), (24, 153))"
"((24, 151), (24, 148))"
"((24, 151), (22, 152))"
"((24, 151), (25, 152))"
"((24, 151), (25, 151))"
"((24, 151), (22, 151))"
"((24, 151), (23, 151))"
"((24, 151), (24, 152))"
"((24, 151), (24, 154))"
"((24, 151), (23, 153))"
"((24, 151), (26, 153))"
"((24, 151), (26, 152))"
"((24, 151), (24, 146))"
"((24, 151), (24, 149))"
"((24, 151), (26, 150))"
"((24, 152), (24, 154))"
"((24, 152), (24, 151))"
"((24, 152), (25, 154))"
"((24, 152), (23, 153))"
"((24, 152), (26, 153))"
"((24, 152), (25, 153))"
"((24, 152), (24, 152))"
"((24, 152), (24, 152), (24, 152))"
"((24, 152), (24, 153))"
"((24, 152), (26, 152))"
"((24, 152), (24, 150))"
"((24, 152), (24, 155))"
"((24, 152), (23, 152))"
"((24, 152), (25, 152))"
"((25, 150), (25, 151))"
"((25, 150), (25, 149))"
"((25, 150), (25, 150))"
"((25, 150), (25, 150), (25, 150))"
"((25, 150), (26, 149))"
"((24, 149), (24, 146))"
"((24, 149), (26, 153))"
"((24, 149), (24, 149))"
"((24, 149), (24, 149), (24, 149))"
"((24, 149), (24, 148))"
"((24, 149), (24, 153))"
"((24, 149), (24, 151))"
"((24, 149), (25, 153))"
"((24, 149), (24, 150))"
"((24, 149), (23, 149))"
"((23, 146), (23, 146))"
"((23, 146), (23, 146), (23, 146))"
"((23, 146), (23, 147))"
"((23, 149), (23, 149))"
"((23, 149), (24, 149))"
"((25, 155), (25, 154))"
"((25, 155), (25, 155))"
"((25, 155), (25, 155), (25, 155))"
"((25, 155), (26, 155))"
"((25, 155), (25, 153))"
"((25, 155), (24, 153))"
"((25, 155), (24, 155))"
"((25, 155), (24, 154))"
"((25, 155), (25, 156))"
"((25, 155), (26, 153))"
"((25, 147), (25, 148))"
"((25, 147), (25, 147))"
"((25, 147), (25, 147), (25, 147))"
"((25, 147), (25, 146))"
"((28, 153), (27, 153))"
"((28, 153), (28, 153))"
"((35, 157), (35, 157))"
"((35, 157), (36, 157))"
"((35, 157), (35, 156))"
"((30, 158), (30, 158))"
"((30, 158), (30, 159))"
"((31, 157), (31, 158))"
"((31, 157), (31, 157))"
"((31, 157), (31, 157), (31, 157))"
"((31, 157), (31, 157), (31, 157), (31, 157))"
"((31, 157), (30, 157))"
"((31, 157), (32, 157))"
"((31, 157), (31, 155))"
"((31, 157), (31, 156))"
"((31, 158), (31, 158))"
"((31, 158), (31, 157))"
"((21, 166), (21, 166))"
"((21, 166), (21, 166), (21, 166))"
"((21, 166), (21, 167))"
"((21, 166), (20, 166))"
"((21, 166), (21, 165))"
"((31, 163), (31, 163))"
"((38, 130), (38, 131))"
"((38, 130), (38, 130))"
"((7, 178), (7, 178))"
"((7, 178), (7, 179))"
"((7, 178), (8, 178))"
"((23, 169), (23, 169))"
"((23, 169), (23, 169), (23, 169))"
"((23, 169), (23, 170))"
"((36, 130), (36, 130))"
"((36, 130), (36, 131))"
"((28, 163), (28, 163))"
"((22, 167), (22, 167))"
"((31, 159), (31, 159))"
"((31, 159), (31, 160))"
"((24, 162), (24, 162))"
"((22, 156), (22, 157))"
"((22, 156), (22, 156))"
"((22, 156), (22, 155))"
"((9, 150), (9, 150))"
"((9, 150), (8, 150))"
"((13, 170), (13, 170))"
"((13, 170), (13, 169))"
"((15, 175), (15, 176))"
"((15, 175), (15, 175))"
"((33, 146), (33, 146))"
"((32, 135), (32, 135))"
"((33, 133), (33, 133))"
"((33, 133), (33, 134))"
"((25, 146), (25, 146))"
"((25, 146), (25, 146), (25, 146))"
"((25, 146), (25, 147))"
"((26, 167), (26, 167))"
"((20, 168), (21, 168))"
"((20, 168), (20, 168))"
"((20, 168), (20, 168), (20, 168))"
"((20, 168), (20, 167))"
"((18, 171), (18, 171))"
"((6, 179), (6, 179))"
"((6, 179), (6, 178))"
"((27, 159), (27, 159))"
"((27, 159), (27, 159), (27, 159))"
"((27, 159), (28, 159))"
"((8, 175), (8, 175))"
"((8, 175), (8, 174))"
"((22, 163), (22, 163))"
"((22, 163), (22, 163), (22, 163))"
"((22, 163), (21, 163))"
"((22, 163), (22, 162))"
"((22, 163), (22, 164))"
"((19, 168), (19, 169))"
"((19, 168), (19, 167))"
"((19, 168), (19, 168))"
"((19, 168), (19, 168), (19, 168))"
"((25, 159), (25, 159))"
"((26, 158), (26, 158))"
"((26, 158), (26, 157))"
"((22, 162), (25, 153))"
"((22, 162), (22, 162))"
"((22, 162), (22, 162), (22, 162))"
"((22, 162), (21, 163))"
"((22, 162), (22, 161))"
"((22, 162), (24, 153))"
"((22, 162), (21, 162))"
"((22, 162), (22, 163))"
"((25, 158), (25, 158))"
"((25, 165), (25, 165))"
"((28, 160), (28, 160))"
"((28, 160), (28, 160), (28, 160))"
"((28, 160), (28, 159))"
"((17, 174), (17, 174))"
"((17, 174), (18, 174))"
"((21, 167), (21, 166))"
"((21, 167), (20, 167))"
"((21, 167), (20, 166))"
"((21, 167), (21, 167))"
"((8, 174), (8, 173))"
"((8, 174), (8, 174))"
"((8, 174), (8, 175))"
"((24, 159), (24, 159))"
"((17, 166), (17, 166))"
"((24, 156), (24, 156))"
"((24, 156), (24, 157))"
"((18, 172), (18, 172))"
"((16, 173), (16, 173))"
"((23, 163), (23, 163))"
"((19, 173), (19, 173))"
"((33, 157), (33, 158))"
"((33, 157), (33, 156))"
"((33, 157), (33, 157))"
"((33, 157), (33, 157), (33, 157))"
"((33, 157), (32, 157))"
"((33, 157), (34, 157))"
"((22, 169), (22, 169))"
"((22, 169), (22, 169), (22, 169))"
"((22, 169), (22, 170))"
"((20, 166), (20, 167))"
"((20, 166), (21, 166))"
"((20, 166), (20, 166))"
"((20, 166), (20, 166), (20, 166))"
"((20, 166), (20, 165))"
"((25, 167), (25, 167))"
"((25, 167), (25, 166))"
"((38, 127), (38, 127))"
"((38, 127), (38, 126))"
"((21, 163), (21, 164))"
"((21, 163), (22, 162))"
"((21, 163), (22, 163))"
"((21, 163), (21, 163))"
"((21, 163), (21, 163), (21, 163))"
"((21, 163), (20, 163))"
"((31, 189), (31, 190))"
"((31, 189), (31, 188))"
"((31, 189), (31, 189))"
"((13, 171), (13, 171))"
"((12, 171), (12, 170))"
"((12, 171), (12, 171))"
"((39, 145), (39, 145))"
"((33, 160), (33, 160))"
"((32, 163), (32, 163))"
"((20, 161), (20, 161))"
"((20, 161), (20, 162))"
"((27, 164), (27, 164))"
"((29, 161), (29, 161))"
"((41, 157), (42, 157))"
"((41, 157), (41, 157))"
"((36, 151), (36, 152))"
"((36, 151), (35, 150))"
"((36, 151), (36, 151))"
"((36, 151), (36, 151), (36, 151))"
"((37, 131), (37, 131))"
"((22, 158), (22, 157))"
"((22, 158), (22, 158))"
"((22, 158), (22, 158), (22, 158))"
"((22, 158), (22, 159))"
"((39, 135), (39, 135))"
"((33, 151), (31, 151))"
"((33, 151), (33, 150))"
"((33, 151), (33, 151))"
"((33, 151), (33, 151), (33, 151))"
"((33, 151), (33, 151), (33, 151), (33, 151))"
"((33, 151), (33, 152))"
"((33, 151), (32, 151))"
"((33, 151), (35, 150))"
"((31, 151), (33, 151))"
"((31, 151), (31, 152))"
"((31, 151), (31, 151))"
"((31, 151), (31, 151), (31, 151))"
"((31, 151), (26, 153))"
"((31, 151), (32, 151))"
"((31, 151), (30, 151))"
"((31, 151), (31, 150))"
"((38, 155), (38, 155))"
"((38, 139), (38, 139))"
"((27, 153), (24, 153))"
"((27, 153), (27, 152))"
"((27, 153), (26, 153))"
"((27, 153), (27, 153))"
"((27, 153), (27, 153), (27, 153))"
"((27, 153), (27, 153), (27, 153), (27, 153))"
"((27, 153), (25, 153))"
"((27, 153), (27, 154))"
"((27, 153), (28, 153))"
"((27, 153), (26, 152))"
"((19, 161), (19, 161))"
"((19, 161), (19, 162))"
"((21, 161), (21, 161))"
"((46, 163), (46, 163))"
"((44, 162), (44, 163))"
"((44, 162), (44, 162))"
"((44, 162), (44, 161))"
"((30, 142), (30, 142))"
"((30, 142), (30, 141))"
"((30, 142), (30, 143))"
"((36, 152), (36, 151))"
"((36, 152), (36, 152))"
"((32, 141), (32, 141))"
"((32, 141), (32, 140))"
"((32, 141), (32, 142))"
"((19, 165), (19, 165))"
"((19, 165), (19, 165), (19, 165))"
"((19, 165), (19, 165), (19, 165), (19, 165))"
"((19, 165), (19, 164))"
"((19, 165), (19, 166))"
"((22, 166), (22, 166))"
"((22, 166), (22, 166), (22, 166))"
"((22, 166), (22, 165))"
"((22, 166), (21, 165))"
"((33, 158), (33, 157))"
"((33, 158), (33, 158))"
"((28, 161), (28, 160))"
"((28, 161), (28, 161))"
"((20, 162), (20, 162))"
"((20, 162), (20, 161))"
"((32, 157), (32, 157))"
"((32, 157), (32, 157), (32, 157))"
"((32, 157), (32, 157), (32, 157), (32, 157))"
"((32, 157), (32, 156))"
"((32, 157), (33, 157))"
"((32, 157), (32, 158))"
"((32, 157), (31, 157))"
"((32, 157), (31, 156))"
"((37, 151), (38, 151))"
"((37, 151), (37, 151))"
"((30, 145), (30, 145))"
"((39, 134), (39, 134))"
"((36, 156), (36, 156))"
"((36, 156), (36, 156), (36, 156))"
"((36, 156), (36, 156), (36, 156), (36, 156))"
"((36, 156), (35, 156))"
"((36, 156), (36, 155))"
"((36, 156), (36, 157))"
"((26, 164), (27, 164))"
"((26, 164), (26, 163))"
"((26, 164), (26, 164))"
"((36, 157), (36, 157))"
"((36, 157), (36, 157), (36, 157))"
"((36, 157), (36, 156))"
"((44, 163), (44, 162))"
"((44, 163), (44, 163))"
"((36, 153), (36, 153))"
"((36, 153), (36, 154))"
"((38, 133), (38, 132))"
"((38, 133), (38, 133))"
"((19, 166), (19, 166))"
"((19, 166), (19, 165))"
"((33, 161), (33, 161))"
"((35, 158), (35, 158))"
"((23, 165), (23, 164))"
"((23, 165), (23, 165))"
"((33, 156), (33, 156))"
"((33, 156), (33, 156), (33, 156))"
"((33, 156), (33, 155))"
"((33, 156), (33, 157))"
"((34, 156), (34, 156))"
"((21, 168), (21, 168))"
"((21, 168), (20, 167))"
"((21, 168), (20, 168))"
"((35, 153), (35, 153))"
"((23, 152), (22, 152))"
"((23, 152), (24, 153))"
"((23, 152), (23, 152))"
"((23, 152), (23, 151))"
"((23, 152), (23, 153))"
"((23, 152), (22, 151))"
"((27, 147), (27, 147))"
"((22, 164), (22, 164))"
"((22, 164), (22, 164), (22, 164))"
"((22, 164), (21, 164))"
"((22, 164), (22, 165))"
"((22, 164), (22, 163))"
"((20, 160), (20, 160))"
"((20, 160), (20, 159))"
"((43, 159), (43, 159))"
"((22, 159), (22, 158))"
"((22, 159), (22, 160))"
"((22, 159), (22, 159))"
"((37, 152), (37, 152))"
"((37, 152), (37, 153))"
"((20, 164), (20, 164))"
"((20, 164), (20, 163))"
"((29, 147), (29, 147))"
"((29, 147), (29, 146))"
"((16, 166), (16, 166))"
"((16, 166), (16, 166), (16, 166))"
"((16, 166), (16, 165))"
"((21, 149), (21, 149))"
"((21, 149), (21, 148))"
"((21, 149), (21, 150))"
"((30, 153), (30, 153))"
"((16, 182), (16, 182))"
"((22, 152), (22, 152))"
"((22, 152), (22, 152), (22, 152))"
"((22, 152), (22, 152), (22, 152), (22, 152))"
"((22, 152), (24, 153))"
"((22, 152), (21, 152))"
"((22, 152), (23, 153))"
"((22, 152), (22, 153))"
"((22, 152), (23, 151))"
"((22, 152), (22, 151))"
"((22, 152), (21, 151))"
"((22, 152), (23, 152))"
"((19, 159), (19, 159))"
"((19, 159), (19, 158))"
"((10, 153), (10, 153))"
"((24, 158), (24, 158))"
"((24, 158), (24, 157))"
"((22, 157), (22, 156))"
"((22, 157), (22, 157))"
"((22, 157), (22, 157), (22, 157))"
"((22, 157), (22, 157), (22, 157), (22, 157))"
"((22, 157), (23, 157))"
"((22, 157), (22, 158))"
"((22, 157), (21, 157))"
"((41, 155), (41, 155))"
"((32, 162), (32, 162))"
"((24, 164), (24, 165))"
"((24, 164), (24, 164))"
"((25, 163), (25, 163))"
"((39, 149), (39, 148))"
"((39, 149), (39, 149))"
"((21, 160), (21, 160))"
"((21, 160), (21, 159))"
"((42, 153), (42, 154))"
"((42, 153), (42, 153))"
"((16, 167), (16, 167))"
"((16, 167), (16, 166))"
"((24, 165), (24, 166))"
"((24, 165), (24, 165))"
"((24, 165), (24, 165), (24, 165))"
"((24, 165), (26, 153))"
"((24, 165), (24, 164))"
"((34, 135), (34, 135))"
"((15, 163), (15, 163))"
"((18, 164), (18, 164))"
"((22, 165), (22, 165))"
"((22, 165), (22, 165), (22, 165))"
"((22, 165), (22, 165), (22, 165), (22, 165))"
"((22, 165), (22, 166))"
"((22, 165), (23, 165))"
"((22, 165), (22, 164))"
"((22, 165), (21, 165))"
"((25, 153), (22, 152))"
"((25, 153), (23, 153))"
"((25, 153), (25, 152))"
"((25, 153), (25, 152), (25, 152))"
"((25, 153), (25, 152), (25, 153))"
"((25, 153), (24, 154))"
"((25, 153), (24, 153))"
"((25, 153), (24, 153), (24, 153))"
"((25, 153), (24, 151))"
"((25, 153), (25, 153))"
"((25, 153), (25, 153), (25, 153))"
"((25, 153), (25, 153), (25, 153), (25, 153))"
"((25, 153), (25, 153), (25, 152))"
"((25, 153), (25, 154))"
"((25, 153), (17, 163))"
"((25, 153), (27, 152))"
"((25, 153), (24, 150))"
"((25, 153), (24, 152))"
"((25, 153), (27, 153))"
"((25, 153), (26, 153))"
"((25, 153), (26, 155))"
"((25, 153), (25, 155))"
"((25, 153), (25, 151))"
"((25, 153), (26, 152))"
"((25, 153), (24, 146))"
"((25, 153), (22, 162))"
"((25, 153), (16, 164))"
"((25, 153), (24, 157))"
"((25, 153), (24, 155))"
"((25, 153), (28, 143))"
"((25, 153), (26, 154))"
"((25, 153), (24, 149))"
"((25, 153), (23, 159))"
"((23, 159), (23, 158))"
"((23, 159), (23, 159))"
"((23, 159), (22, 159))"
"((23, 159), (23, 160))"
"((18, 170), (18, 170))"
"((18, 170), (18, 169))"
"((16, 162), (16, 162))"
"((32, 140), (32, 141))"
"((32, 140), (32, 140))"
"((32, 140), (32, 140), (32, 140))"
"((32, 138), (31, 139))"
"((32, 138), (32, 139))"
"((32, 138), (32, 138))"
"((32, 138), (32, 138), (32, 138))"
"((32, 138), (31, 138))"
"((32, 138), (32, 137))"
"((14, 157), (14, 157))"
"((21, 159), (21, 160))"
"((21, 159), (21, 159))"
"((31, 166), (31, 166))"
"((25, 148), (25, 147))"
"((25, 148), (25, 148))"
"((25, 148), (25, 148), (25, 148))"
"((25, 148), (24, 148))"
"((31, 152), (31, 152))"
"((31, 152), (31, 152), (31, 152))"
"((31, 152), (31, 153))"
"((31, 152), (31, 151))"
"((41, 154), (41, 154))"
"((41, 154), (41, 155))"
"((41, 147), (41, 147))"
"((27, 165), (27, 165))"
"((28, 154), (28, 155))"
"((28, 154), (28, 154))"
"((28, 154), (28, 154), (28, 154))"
"((28, 154), (27, 154))"
"((23, 147), (23, 146))"
"((23, 147), (23, 147))"
"((26, 154), (26, 153))"
"((26, 154), (26, 153), (26, 153))"
"((26, 154), (26, 153), (26, 154))"
"((26, 154), (26, 152))"
"((26, 154), (26, 155))"
"((26, 154), (26, 154))"
"((26, 154), (26, 154), (26, 154))"
"((26, 154), (26, 154), (26, 153))"
"((26, 154), (25, 154))"
"((26, 154), (25, 152))"
"((26, 154), (25, 153))"
"((26, 154), (24, 153))"
"((26, 154), (27, 154))"
"((12, 156), (11, 156))"
"((12, 156), (12, 156))"
"((12, 156), (12, 156), (12, 156))"
"((12, 156), (13, 156))"
"((31, 150), (31, 149))"
"((31, 150), (31, 151))"
"((31, 150), (31, 150))"
"((39, 126), (39, 126))"
"((39, 126), (39, 125))"
"((23, 151), (23, 151))"
"((23, 151), (23, 151), (23, 151))"
"((23, 151), (22, 151))"
"((23, 151), (24, 153))"
"((23, 151), (24, 151))"
"((23, 151), (23, 153))"
"((23, 151), (23, 152))"
"((19, 162), (19, 163))"
"((19, 162), (19, 163), (19, 163))"
"((19, 162), (19, 163), (19, 162))"
"((19, 162), (19, 162))"
"((19, 162), (19, 162), (19, 163))"
"((19, 162), (19, 162), (19, 162))"
"((19, 162), (18, 162))"
"((19, 162), (19, 161))"
"((19, 162), (20, 162))"
"((41, 156), (41, 156))"
"((43, 162), (43, 162))"
"((20, 163), (21, 163))"
"((20, 163), (20, 163))"
"((20, 163), (20, 164))"
"((19, 158), (19, 159))"
"((19, 158), (19, 157))"
"((19, 158), (19, 157), (19, 158))"
"((19, 158), (19, 156))"
